"rteno","est_species_2013","Crop","Developed","Forest","Open","Water","Wetland"
53006,56,0.706467181620031,0.0196346740347756,2.8660985758349e-06,0.257122446631292,0.0043074093928972,0.0124654222224286
53007,81,0.0929545375988295,0.00287993476988696,0.0319923750883976,0.844256985986554,0.00265928816312137,0.0252568783932101
53008,52,0.274081196646419,0.0111862735795865,5.73219628914522e-05,0.662065912776809,0.00669722586491354,0.0459120691693808
53009,47,0.14331161800574,0.00582607550085174,0.00014330491133589,0.833514838557201,0.00268273959266353,0.0145214234322074
53010,45,0.496074867308774,0.0197678040303407,0.00222229398614498,0.426070095326366,0.0246880353849672,0.031176903963408
53011,52,0.330364774419614,0.016076059943156,0.00100996288008628,0.631646275034159,0.00169285378875444,0.0192100739342297
53012,85,0.507046349619859,0.0141457148958452,0.00470268001056186,0.461441757723152,0.000754937497665473,0.0119085602529166
53013,68,0.000945812482586661,0.00794720371542658,0.848847643566955,0.136835413752979,0.00188675259783878,0.00353717388421427
53016,118,0.0924363723070935,0.00814135363155935,0.0622236521188017,0.802842440365141,0.00851161774132502,0.0258445638360798
53017,51,0.579326642598893,0.0713323206834934,1.21809176381092e-05,0.314728113749937,0.00822985787104673,0.0263708841789914
53018,85,0.371831820030908,0.0112397064249518,0.0934941268123362,0.502759651654955,0.00159764215243371,0.0190770529244158
53019,79,0.0422858334580803,0.00324808467967583,0.0752902662516442,0.870956082231684,0.00243170524907841,0.00578802812983735
53020,79,0.0729971978370788,0.00332464549640749,0.0377969522468381,0.869470175698783,0.00341545065933125,0.0129955780615615
53024,55,0.0447845678703223,0.00717862405756318,0.00946727545562925,0.912058707960307,0.00869036210354413,0.0178204625526338
53025,79,0.0082185590441699,0.00707932070283357,0.72275736620821,0.251577151327774,0.00212089141998509,0.0082467112970276
53026,56,0.0059607326014402,0.00467683510180808,0.725375862490554,0.256943025178325,0.000507005665553113,0.00653653896232028
53027,103,0.0296396427161769,0.00475414084234319,0.579081919299466,0.377997675680121,0.000255082764110652,0.00827153869778214
53028,43,0.165701342045546,0.0113922967773783,0.0914558089440483,0.726369490050379,0.000589728400708296,0.00449133378193983
53033,58,0.0756229809409597,0.0111882031149104,0.0248967315985144,0.844846356188311,0.011309761525113,0.0321359666321913
53036,111,0.00765089185492329,0.00483850420821694,0.578547420238149,0.405632283037987,0.000420277493777289,0.00291062316694651
53039,69,0.0770032758643371,0.055485842492022,0.478562702735252,0.381280183776514,0.000321146310905914,0.00734684882096886
53040,103,0.0870352547086253,0.0159383732665989,0.110111316467858,0.758207647812451,0.00760113660578097,0.0211062711386849
53041,63,0.268335551896615,0.0885002288902116,0.0266476442751548,0.566839678465876,0.0109067588428795,0.0387701376292635
53043,86,0.0195029831320003,0.00513768210320782,0.163166512001246,0.781497510216692,0.00260093418902709,0.0280943783578269
53046,47,0.000163367611799174,0.0032263526976188,0.183846924203812,0.731948521977032,0.00654808915174069,0.0742667443579974
53047,55,5.01567164518652e-06,0.00186909720382396,0.327722172489449,0.509225894493986,0.0208728751868382,0.140304944954258
53063,36,0.000161597787899468,0.000192150395871947,0.720124332204468,0.273753137249122,0.000719390675524611,0.00504939168711401
53064,111,0.0118745746396722,0.00638050075279145,0.718955607842582,0.252724117114019,0.00393020887400336,0.00613499077693167
53074,88,0.424009068679371,0.0395369680410249,0.201892172389974,0.270283435925804,0.0218626275008966,0.0424157274629294
53075,60,0.00045373920802879,0.00272282217146107,0.710052556506779,0.28049940016859,0.000976264778427519,0.00529521716671438
53086,62,0.00111419574152095,0.000878774421370386,0.620246386869211,0.370274737956029,0.00323129662483742,0.0042546083870307
53097,58,0.052537583740142,0.00777260105463681,0.126015276863642,0.804470865668567,8.16838058995871e-05,0.00912198886711347
53103,86,0.0400593792545216,0.00884553217562015,0.145880921763344,0.761131860111438,0.0166709625899848,0.0274113441050915
53105,99,0.299048258934861,0.00787752558195867,0.0119341034709911,0.672514487199561,0.0023658066627743,0.00625981814985437
53131,55,0.142793532875541,0.00360911282555859,0.0140247291119703,0.816049510071659,0.0034172275424053,0.0201058875728649
53137,81,0.292311939755243,0.0200128758036244,0.0457207822175735,0.613828855851166,0.00157350233588092,0.0265520440365123
53176,47,0.00170004796344589,0.00217759733552557,0.595994535295515,0.399122829047535,0.000511691773321426,0.000493298584656671
54001,62,0.776994418137124,0.0557909780766612,0.0786032731259913,0.0316193355227316,0.0195816360387863,0.0374103590987058
54002,63,0.661503648586086,0.0476159307371814,0.0738473935659361,0.202013267799423,0.00782630406969617,0.00719345524167671
54004,58,0.832366148053526,0.0472422116080878,0.0146652247420062,0.0957753928509426,0.00249373508459888,0.00745728766083856
54006,37,0.78877575682015,0.0770750104523026,0.00201154965999117,0.0852878727137044,0.00686323085956799,0.0399865794942841
54007,59,0.653361659552689,0.0771310454004176,0.00292395014706343,0.208472434919532,0.00810143430218121,0.0500094756781172
54008,55,0.512125623437278,0.04799420555181,0.00259318122548572,0.382166101916333,0.00676988890917131,0.0483509989599216
54010,53,0.472028975513285,0.0301230634021458,0.00080537375174592,0.461004669935338,0.00583478236121425,0.0302031350362718
54011,73,0.438032968013267,0.025752395610427,0.000252933183006473,0.507221321192541,0.00986486704348695,0.0188755149572718
54012,67,0.61788617425972,0.173685461238902,0.0443360286959513,0.0956893556218826,0.0424275581962195,0.0259754219873248
54013,68,0.699661873460833,0.0716249769708984,0.0518220992016311,0.125146321494398,0.0180556539582712,0.0336890749139683
54014,55,0.90292685550358,0.0466013001310724,0.0103880164293938,0.0319686347935876,0.00100743362775044,0.0071077595146159
54015,52,0.720811992334706,0.0525743550298727,0.0315553637530653,0.152937762694489,0.0208406984598712,0.021279827727996
54017,57,0.713327279703487,0.0387721284564977,0.00916735204037226,0.227197902887227,0.000863412158850899,0.0106719247535659
54020,61,0.368008635783678,0.0243135853829442,0.00160153277794413,0.547206965283975,0.0138297987975299,0.0450394819739287
54022,56,0.746773237184522,0.0437770587899328,0.0753512165308586,0.108066224728151,0.00818690968180999,0.0178453530847254
54023,54,0.413820936477654,0.0355773189567917,0.0643096349493209,0.471910886689222,0.00283873452002235,0.0115424884069894
54026,40,0.248804286978348,0.0255725563842728,0.0456594216687496,0.647366177614004,0.00909766311724486,0.0234998942373814
54028,61,0.225447993553858,0.0254363285338249,0.060385287443326,0.631549314929065,0.00385424299519309,0.0533268325447324
54029,35,0,0.00256597491637961,0.00164352830787004,0.899946668357283,0.0114940505994914,0.0843497778189763
54031,70,0.00306027653507136,0.00496291444257135,0.00460956033972179,0.859478507239381,0.048720677225225,0.0791680642180294
54032,63,0.276472573345533,0.0224769314199147,0.00557102866473727,0.683442283759836,0.000892789610416708,0.0111443931995628
54035,57,0.160893828361283,0.0217757710120274,0.0438552194921296,0.753029623764955,0.00465225110829163,0.0157933062613132
54036,56,0.310004536460598,0.0196439520436385,0.000257855710688228,0.659171821655191,0.00123265161366931,0.00968918251621488
54037,41,0.0207456078852327,0.00593151230187083,0.000697894943208727,0.972085886104419,8.59829498819787e-06,0.000530500470280162
54039,86,0.0697492919571861,0.00630310992846325,0.000164807840442279,0.85600475801045,0.0227096691816325,0.0450683630818257
54040,66,0.376195651238537,0.034172500484926,0.01106511811074,0.549522676002295,0.00497337605797819,0.024070678105524
54041,64,0.00214527456881253,0.00135489064384068,0.000245273526269278,0.924533339189727,0.00887512413340383,0.0628460979379462
54043,33,0.567062452397689,0.0283207131380057,0.000124675278222198,0.400216506502403,0.000302581168048575,0.00397307151563121
54044,57,0.0988538052166548,0.015082015645469,0.11664608892044,0.757628224969961,0.00324768289069809,0.00854218235677631
54124,33,0.721769070195525,0.0472622323765535,0.0214154861034826,0.183542079986396,0.00754320515924626,0.0184679261787959
54130,59,0.0302487937362741,0.0065722212297959,0.00531578108016465,0.951289399204688,7.16524561813524e-07,0.00657308822451569
55002,35,0.00901602894891195,4.94401968906401e-05,0.000597567179751537,0.989193583886268,2.14957377785392e-06,0.00114123021440042
55004,41,0.00154188916037446,0.00167240410556811,0.00151160166801468,0.988210563146659,0.000475055770866801,0.00658848614851658
55006,77,0.0098025075565577,2.72279337391036e-05,0.0255196460110665,0.959703396086436,0.000104612587523924,0.00484260982467683
55007,47,0.000596915185142695,9.31482037146343e-06,0.00833776736696131,0.983940160562138,2.14957393187618e-06,0.00711369249145442
55009,42,0.00338390917357258,0.00123237929899705,0.0399233456264113,0.953570260022187,0.000472906227739372,0.00141719965109265
55011,53,0.00795461974511959,0.00497561136530697,0.240119362108522,0.727502932950178,0.00170916197374098,0.0177383118571323
55012,46,0.00209583447845908,0.00180918164377452,0.119771874614958,0.872959026228154,7.16524608020198e-07,0.00336336651004681
55015,52,0.00700826235231936,0.00341674742197146,0.329119941950045,0.656436119272824,3.36766548878386e-05,0.0039852523479525
55016,30,0.00155629156013199,0.000633629921519484,0.0861774382463581,0.908861287690254,4.29914795616572e-06,0.00276705343378035
55017,34,0.000323152554223225,0.00134906518307305,0.297324088342399,0.700045148925929,0.000692062363685242,0.000266482630689933
55018,35,0.0217758973339562,0.00399792749575583,0.344290142397143,0.624130034415175,0.000197044248851237,0.00560895410911813
55022,49,6.59202672442027e-05,7.88177108354598e-06,0.511582581460737,0.483713434251674,0.000170532865262177,0.00445964938399911
55024,40,0.0137760575776155,0.00381082836178783,0.354244214620009,0.626747314842368,3.08105532880342e-05,0.00139077404493196
55027,56,0.0117424053603722,0.0100440772265356,0.0236194313650639,0.950506556748352,0.000851231240427276,0.00323629805924938
55028,22,0,0.00297862821626088,0.170025956888569,0.826983233978492,0,1.21809166780373e-05
55029,26,1.83430275995355e-05,0.00619403916663441,0.000212807781135237,0.993337110181823,1.28974412809234e-05,0.000224802401526495
55031,18,0.00328912737184243,0.0103145006329743,1.43304920577224e-06,0.975296374101049,0.00152844012615447,0.00957012471877395
55032,27,0,0.00808247610661006,0.00226456161202497,0.987669622237421,2.86609832939929e-06,0.00198047394561491
55033,24,0,0.00631346289573823,0.00011965960525242,0.978888606315478,0.0141697321917004,0.00050853899183114
55037,82,3.9408851464492e-05,0.000944314898792158,0.159678547014276,0.834753526832466,7.88177029289841e-06,0.00457632063270839
55101,93,0,0.0015910500345544,0.00438927921566351,0.983875423600386,0.000220689576107631,0.00992355757328882
55103,56,0.0262632058079821,0.000149058611002317,0.000191312066228999,0.950154952384039,0.00242148769550651,0.0208199834352412
55114,70,0.165016742241619,0.0581422721742395,0,0.681350321233015,0.00856490488129072,0.086925759469836
55121,12,0.0114128030570147,0.00276124200330835,0.119329153315396,0.860559965799996,4.29914730927225e-06,0.00593253667697509
55130,32,0,5.30228111155359e-05,0.10063565465624,0.899311322532644,0,0
55143,43,0.0216781155597434,0.00453471234323856,0.13056891352498,0.750856529946079,0.000917860870781191,0.0914438677551784
58001,75,0.0386049767648986,0.15743485627054,0.665982113396466,0.045208940364016,0.0130474185230923,0.0797216946809871
58003,67,0.0350176257174328,0.0825010171425219,0.764664059653942,0.021402590348273,0.0224878170393939,0.0739268900984366
58004,70,0.0677421867297361,0.209357667271222,0.474303244365824,0.02210241056054,0.0528977184138783,0.173596772658799
58005,68,0.0454168474667226,0.103819191493844,0.685206480429073,0.0497706730764856,0.0236991587191489,0.0920876488147261
58006,72,0.0289660831970414,0.180502145507747,0.613567315898927,0.0451414557638982,0.0287836918410804,0.103039307791307
58007,104,0.0508298752064934,0.103301172126763,0.678690873733677,0.0525880832644574,0.0284149221979679,0.0861750734706409
58008,88,0.0504500412438747,0.143715202607875,0.618740019797003,0.035921286099819,0.0276938707522252,0.123479579499204
58009,77,0.0532718249533337,0.121870784036592,0.658340519776239,0.0505840051437866,0.030571330540631,0.0853615355494173
58010,76,0.0416107263963109,0.106888669014555,0.653756214023837,0.0451784027330885,0.071129125558814,0.0814368622733944
58011,77,0.0235607921724554,0.0611709847069278,0.780125440537267,0.0463958308583378,0.0340690345704514,0.0546779171545602
58012,84,0.0228303444679205,0.0708928167590178,0.762465840942741,0.0384613791726041,0.0382362184765532,0.0671134001811632
58013,85,0.0480787435316906,0.082787352930907,0.757560912705886,0.0270768055404319,0.0270839564559687,0.0574122288351154
58014,81,0.0616901974040861,0.076608546352137,0.770572089383111,0.024817063762415,0.0208535509687763,0.0454585521294744
58017,65,0.00366830484245359,0.0279066972662782,0.87387157770312,0.0706657880355817,0.00455076933386058,0.0193368628187062
58018,70,0.0215325098206323,0.040923478104094,0.892986980440047,0.0228047064000715,0.00420801995801868,0.017544305277137
58019,78,0.00652288898109605,0.0326197328571253,0.762241477292615,0.128292212953093,0.0101617807247384,0.0601619071913326
58020,59,0.0319429737470494,0.0294466664518257,0.827168688072142,0.0468535972475458,0.00759020406034817,0.0569978704210887
58021,72,0.029543921936896,0.0304352254759158,0.803650531616661,0.0806794701540177,0.0136019038125933,0.0420889470039165
58022,77,0.0179967305741829,0.0271520197218384,0.790464816326944,0.0816312481233078,0.0280934388137233,0.0546617464400032
58023,59,0.0317123589593083,0.0556206908213779,0.796591428245512,0.0231876013165709,0.0274889196644143,0.0653990009928164
58102,67,0.0618063984819196,0.226126814099365,0.395676310725512,0.0226229707014645,0.0927492430223395,0.201018262969399
59001,60,0.349799396038542,0.272768880659874,0.192814049224725,0.0115756843304409,0.0074464103363891,0.165595579410029
59002,55,0.424474460536672,0.119501059542874,0.108915002947245,0.00569172767664849,0.0892938574601086,0.252123891836452
59003,103,0.206607626520206,0.151627411161715,0.225869205068761,0.0205260653414979,0.111134642575208,0.284235049332611
59010,72,0.33351365391748,0.241482494583593,0.348279893458809,0.0126060181461148,0.0105752870789898,0.0535426528150135
59013,52,0.0744783903309189,0.427487513143659,0.2427674991806,0.0247035112550144,0.0248226048092601,0.205740481280548
59019,81,0.12411514861783,0.121143563709755,0.606018687203655,0.0172900452865722,0.0260129004081546,0.105419654774034
59020,54,0.339353902604961,0.226756239406632,0.375289803747495,0.0104114749981281,0.0162207483311246,0.0319678309116593
59021,77,0.132815682992658,0.134670586084962,0.585672673342655,0.0118018124160488,0.0220646087807498,0.112974636382926
59023,72,0.246083490935305,0.321006003100316,0.324808147675603,0.0164440243253792,0.0142828715255938,0.0773754624378035
59024,75,0.0984385037837585,0.482691209563276,0.281483749573686,0.00942441193788987,0.00496617452271617,0.122995950618674
59025,58,0.0873651828439754,0.459188469066435,0.183261229220087,0.0177189449587411,0.0573492921904504,0.195116881720311
59026,58,0.166398478674974,0.434709884564305,0.168541438946193,0.0148927201459131,0.00921989459206642,0.206237583076549
59027,74,0.22288139619117,0.322779355923204,0.189474905696406,0.0157873727586663,0.0109190395274377,0.238157929903115
59030,44,0.0207349905711922,0.117908576872655,0.0937628007962818,0.0146032146635892,0.367396046706444,0.385594370389838
59114,57,0.314312972110913,0.185314485238962,0.421904633667326,0.0104792443451016,0.0204709510024409,0.0475177136352573
59116,90,0.153984502619188,0.143149876932244,0.566224925195012,0.00846551593915763,0.023719772792058,0.104455406522341
59231,65,0.0252451852648644,0.100954323596483,0.107243733070663,0.0139238405298502,0.399333787441909,0.35329913009623
60002,23,0,0.00417041668763397,0.0213912251949131,0.974426893724135,0,1.14643933175972e-05
60003,84,0.00893027605351892,0.0032405257402203,0.566526551942423,0.413199984846937,2.22122642810332e-05,0.00808044915261967
60004,98,0.0168526582976213,0.0123029707854583,0.805971533108681,0.158988307981069,0.000561834094291999,0.00532269573287826
60006,45,0.000181997254349296,0.00526583260573243,0.00817466462796304,0.982583543457165,0.00161961792829158,0.00217434412649898
60008,24,0,0.00328032142549882,0.0518111797375317,0.944864790834314,2.57948868128607e-05,1.79131158422644e-05
60009,75,0.000194178160425468,0.0161611688476266,0.0900324667317281,0.890593088458384,6.37706873722016e-05,0.00295532711446367
60010,66,0.00100671700213463,0.0117631693165154,0.571980165339188,0.412078238061529,6.44872101011505e-05,0.00310722307053157
60013,55,0,0.0033506338917704,0.288178525432042,0.708465108479283,5.73219690523418e-06,0
60017,67,0.0202240067951753,0.00400883325779253,0,0.969136154804621,0.00222871390313929,0.00440229123927169
60018,46,0.106894893587507,0.0113074452059349,0,0.877689001978754,0.000988409785547069,0.00312024944225729
60019,43,0,0.00198494508745401,0.432420621202317,0.565544276988746,2.14957377785392e-06,4.80071477054042e-05
60020,88,0,0.00264057945803211,0.390714711007464,0.606633245140858,1.1464393646178e-05,0
60022,68,4.08419047056473e-05,0.00410589400203024,0.269865579475226,0.723267921870239,7.23689890398313e-05,0.00264739375875938
60023,43,0.00653259049032007,0.00350718722884918,0,0.989955923133306,4.29914752490339e-06,0
60024,29,0.00173840320597733,0.0175123544417095,0,0.979225911155728,0.000871293854679176,0.000652037341906292
60025,42,0.00333701268714279,0.00847565482287333,0,0.988078191463254,2.86609839100819e-06,0.000106274928338584
60027,65,0.0340156354976448,0.0727481164270746,4.94401954736355e-05,0.889850855768583,0.00275753048516488,0.000578421626058652
60028,69,4.22749509644604e-05,0.0135458544319672,0.805430756277879,0.180914398734371,1.28974426671235e-05,5.38181621515359e-05
60029,29,0.00757347805065373,0.0116101694951688,0,0.978556570206844,0.000280641165071189,0.00197914108226245
60031,58,0.0256216458540978,0.00481292469445652,0.000784967077949663,0.968107115504582,4.29914786375235e-06,0.00066904772105002
60051,31,0.011976263633859,0.018088913087356,0,0.952759873083153,0.0016664784714932,0.0155084717241391
60052,54,3.58262293741949e-06,0.00531717849355463,0.0308071895962464,0.963561077616294,2.14957376245169e-06,0.00030882209720556
60056,33,0.002759665708616,0.00255817900039033,0.00404192224739707,0.988252414924244,0.000260270383698046,0.00212754773565483
60057,67,0,0.0126416072895886,0.556537622548811,0.430629264637848,0.000122719164339741,6.87863594127118e-05
60059,60,0.0008710357872581,0.00900556594762817,0.736687366150545,0.236885026586425,0.000105329094737703,0.0164456764334061
60060,132,0.00319135758977862,0.0190842315440943,0.65132107181562,0.310451308824977,0.00297162815505756,0.0129804020704724
60062,35,0.00628678808197519,0.00338988571731313,1.86296432791606e-05,0.989471901346122,4.52127111890397e-05,0.000787582500121343
60065,57,0.000124510490949301,0.00706189512734352,0.105704126029179,0.887027068016111,7.81011884299581e-05,4.29914798697017e-06
60067,44,0.000730532726920353,0.00142762524750912,0.000108195225113995,0.99398458910205,0.000834636596170766,0.0029144211022362
60068,49,0.513795706063165,0.0797826531637899,0,0.40394538919164,0.00119874560050333,0.00127750598090221
60069,83,0,0.00468350581191385,0.772651619778765,0.221379429253323,8.59829535785127e-06,0.00127684686064091
60070,56,0.000367577134449484,0.00370367281353083,0.216116109204773,0.779599116507936,2.1495738856695e-06,0.000211374765424167
60071,56,0.0167161400657205,0.0121762972760986,0.0104068038542892,0.90984616058369,0.00339770968058177,0.0474568885396197
60073,38,0.0158390195112008,0.00628182833542748,0,0.965201181150649,0.00238654992217003,0.010291421080553
60074,26,0.0684418689172744,0.0126355038582381,0,0.918606639851973,0,0.000315987372514053
60075,91,0.000571070071673522,0.00583693084788543,0.00881482123593636,0.9819519501785,0.000388327648737995,0.00243690001726681
60078,85,1.23743799805088e-05,0.0090527796898635,0.445586196950202,0.545343633307698,5.01567225614138e-06,0
60079,45,0,0.000287161569213838,0.159361365051614,0.840347890756107,2.14957383946282e-06,1.43304922630855e-06
60080,38,0.0662803113794967,0.0618939559299145,0,0.871529808055041,0.000251500113988307,4.44245215591881e-05
60081,36,0.00376159418643498,0.00379706596241903,0.00648652697556443,0.981773362893577,0.000162181294201848,0.00401926868780249
60082,41,0.0401610370222467,0.0202432569534933,0,0.939512725691418,7.32813328995078e-05,9.69899994258192e-06
60107,41,0.000329601317327616,0.0155000823322595,0.706777510920928,0.274627249750218,0.00275265823641556,1.28974428519502e-05
60111,67,0.000121809191218569,0.00356655878838662,0.11364520962176,0.880055879464904,0.00155601210436563,0.00105453082936532
60114,25,0,2.07792133348094e-05,0.0530675170380593,0.946832886042853,4.08419020718667e-05,3.79758036808585e-05
60115,59,0.0154240795729754,0.012805877347132,0.0151841513251713,0.922103548718274,0.00371333835827228,0.0307690046781745
60116,62,1.07478687352473e-05,0.00383484672998207,0.157630234809476,0.838382298724501,7.45185565643816e-05,6.73533107408833e-05
60126,41,0.00712563690621227,0.00485772894563643,0.0229469165157511,0.963867389288453,3.43931826635832e-05,0.00116793516128418
60130,23,0,0.0121338284260461,0,0.987767305507831,4.29914767892564e-05,5.58745893337702e-05
60153,70,0.000652753847749271,0.00985547248799092,0.371998800279986,0.607048238287226,0.00368763649031008,0.0067570986067374
60154,142,0.00942355291866209,0.00846916359548682,0.680427295455825,0.279697427695176,0.000533810855924364,0.0214487494789254
60155,43,0.0165258228906979,0.00806836785320727,0.155740776048153,0.799823557252117,0.00508477378003788,0.0147567021757864
60164,38,4.80071511452346e-05,0.00316383606113907,0.0834917587234242,0.912293263562749,5.87550208046155e-05,0.0009443794807376
60166,41,0,0.00256363211972588,0.000394110064036096,0.99684449700742,0,0.000197760808817633
60201,50,0.0272644430103284,0.0555877876200636,0.0818832242115279,0.820331863686376,0.00256568125159485,0.0123670002201092
60221,41,0,4.65454425391066e-05,0.0397642530657368,0.95998499196088,6.23376462577321e-05,0.000141871884586563
60263,22,0,0.00275893497216839,0.153653519515085,0.842653913961876,0.000932915026273166,7.16524597752047e-07
61003,59,0.00457930831049089,0.491134914820495,0.0995525504898656,0.00744033346134761,0.388887637359366,0.00840525555843551
61004,64,0.00157027516669393,0.534437430617161,0.0426340566996994,0.0122044595103557,0.363090140471046,0.0460636375350437
61008,96,0.227097541568279,0.0966266666809972,0.534252354947656,0.0112951217930598,0.0386346838747214,0.0920936311352867
61009,78,0.116810840857206,0.154824163672627,0.559903347418942,0.0114398746660843,0.057847032781568,0.099174740603573
61011,58,0.171047703586606,0.134093233008231,0.554031208344393,0.0118069858083558,0.0127741077466443,0.11624676150577
61014,60,0.0483784828767198,0.0876314655234029,0.77368968941315,0.00824158109875629,0.0301141837192546,0.0519445973687166
61017,52,0.088010860277423,0.0686263476027512,0.762433487797647,0.0258769779276531,0.00807120540625838,0.0469811209882674
61022,86,0.100885708940031,0.0577959408480865,0.795372278661112,0.0123748668625664,0.00847685846272,0.0250943462254832
61024,88,0.200694748002089,0.0580324824398087,0.68214995877189,0.0105808545510484,0.00461223314169118,0.0439297230934724
61025,79,0.225399701617651,0.0728091695375718,0.611174523938353,0.0322272569621025,0.00841453557614616,0.0499748123681751
61027,61,0.156112916307234,0.0592633115507948,0.721296390452935,0.0227956207049008,0.0072610953689067,0.0332706656152289
61028,83,0.0433807998161455,0.0499701750216672,0.876643353654998,0.00845257562614452,0.00401174959909911,0.0175413462819456
61029,86,0.22479328710961,0.070009677023995,0.641225820382239,0.0100230552561975,0.00686124682387003,0.047086913404088
61030,70,0.239489438681871,0.0632149880951947,0.641281836414698,0.00775708807443624,0.0127197087419246,0.035536939991875
61031,92,0.214542351915602,0.0635605935007977,0.661979938714501,0.00936196762595511,0.00746377204852001,0.0430913761946239
61032,100,0.252937544828913,0.0659034456886647,0.610866814837743,0.0142760359833205,0.00692680087224832,0.0490893577891106
61033,114,0.153968015956948,0.083145110058229,0.720905226346174,0.0122616578227576,0.0123929036511956,0.0173270861646956
61038,64,0.256784906396478,0.128152041260184,0.569939381368512,0.00956244439723821,0.0139163348685758,0.0216448917090121
61041,72,0.368016741167911,0.0782371731613235,0.50049928510547,0.010988428163158,0.00516144929859225,0.0370969231035447
61044,98,0.256089951921559,0.104206568875154,0.597677270955666,0.0118148453215119,0.0117389868650656,0.018472376061043
61045,81,0.232048751993542,0.0588371067109921,0.672290556422164,0.0111772973691744,0.00538853051390818,0.0202577569902193
61047,70,0.509356014110664,0.087780316106336,0.22770809614873,0.0101272741329639,0.114898289677036,0.0501300098242702
61048,56,0.524438047886468,0.0924607007241821,0.211753404435641,0.0101369666057786,0.107015800706262,0.0541950796416681
61049,84,0.308161572304812,0.0737381230411248,0.52869119473069,0.00986774697743607,0.0454612622209265,0.0340801007250104
61050,82,0.366183502929084,0.0846328288467802,0.451843061316224,0.00895083199142016,0.0510642765021853,0.0373254984143061
61052,83,0.435232301386285,0.0681890353755705,0.42916947171109,0.00989973994098919,0.00910852484751372,0.048400926738551
61053,70,0.201769335419672,0.284562991762841,0.359433416575484,0.0121913560968269,0.0791508483130646,0.0628920518321116
61055,57,0.509143524669518,0.0669444909847118,0.33425121814746,0.00638384783733188,0.00689994622267436,0.0763769721383038
61056,107,0.175116771477139,0.0571182531210432,0.731821586319694,0.00965770552098472,0.00434935449624096,0.0219363290648983
61057,102,0.324493317447121,0.0831346482019974,0.536085688098579,0.00559124278427393,0.00398336137954276,0.0467117420884855
61058,93,0.515676117984373,0.0684370413123005,0.334135239002154,0.00660020184497919,0.00926828149815262,0.0658831183580409
61059,78,0.245341151457809,0.0572556276794125,0.606552655034381,0.0132989766459042,0.00976524911845437,0.0677863400640385
61060,83,0.262645109394065,0.0565044621962454,0.634976281925711,0.0110595067718488,0.00807387781162186,0.0267407619005078
61062,76,0.222270809748929,0.0955561737728988,0.586538340280468,0.0101679269759496,0.0223159550919126,0.0631507941298415
61064,44,0.408633558423397,0.168849949421593,0.132485942870522,0.0096238855698143,0.130677920187345,0.149728743527328
61065,94,0.331862141155617,0.0669289715118492,0.110636563242528,0.00452782637944186,0.403906016306624,0.0821384814039405
61066,83,0.558941107089935,0.09733086356867,0.141483931703601,0.00761543094420993,0.00524903689245299,0.189379629801131
61067,70,0.529935793732277,0.148367044300705,0.150797567510646,0.00880074247428982,0.00579701388788824,0.156301838094194
61068,70,0.188580365843384,0.146657604350943,0.13876693521863,0.00529227888493477,0.458383567077251,0.0623192486248569
61069,56,0.341937307541507,0.103453433356339,0.331946325719448,0.0126502050406642,0.0292898181288735,0.180722910213169
61070,83,0.215716611317651,0.280831621072452,0.23211365300834,0.0172473199168261,0.0776029584382854,0.176487836246446
61077,49,0.175568276000452,0.0424349213328383,0.608225362513787,0.0261596459462901,0.0134344059080489,0.134177388298583
61080,70,0.366881742761021,0.143777338594353,0.390616005040837,0.0273680238113747,0.00559573495303822,0.0657611548393755
61084,59,0.00101118098634954,0.0151414040125792,0.857512530599809,0.0135503683427173,0.0315199307080603,0.0812645853504844
61089,75,0.319234341629324,0.0902088516477955,0.463077249294021,0.013637045930593,0.0138820471740139,0.0999604643242528
61090,66,0.294772492746103,0.0826402791505094,0.512016858160119,0.0213287573592176,0.0124889940934804,0.0767526184905707
61093,79,0.0104826542512256,0.0463597133655207,0.831966775271252,0.0107603505163713,0.0448729535287811,0.0555575530668491
61097,81,0.0219545021738499,0.0279434303200108,0.775113222362196,0.0279665024143729,0.0196101552640173,0.127412187465553
61098,84,0.00169959651636024,0.021231414138247,0.771784728818628,0.0278552691246596,0.0408227606296865,0.136606230772419
61100,72,0.00489467963025842,0.02459800893873,0.758003285637732,0.0392677531643946,0.0336964737160589,0.139539798912826
61102,94,0.100172921022076,0.0500018497081563,0.625898707201245,0.0322734843558362,0.0201665264702767,0.17148651124241
61103,105,0.142752502621746,0.0561957524118166,0.506872922297968,0.019090702855575,0.0103300426437492,0.264758077169145
61111,65,0.113296221136323,0.0682557972226406,0.767163798790368,0.0115890391035596,0.00424120184723177,0.0354539418998776
61120,69,0.145651916322452,0.329710840553495,0.335693326499886,0.01459813528344,0.033256249378818,0.141089531961909
61121,69,0.0688008712708947,0.0416114596461555,0.848055084456603,0.0111012147928151,0.0203731496363165,0.0100582201972156
61123,90,0.213463884679845,0.0737604990461661,0.615703105587223,0.00931337179049576,0.0128568221509896,0.0749023167452812
61154,45,0.371075654815166,0.185915288980351,0.228269874488035,0.0104700006522523,0.00944906775170654,0.194820113312489
61182,58,0.00063985645662312,0.0134023917820018,0.787424931868543,0.0147387746248722,0.0660258419464843,0.117768203321476
61199,80,0.0380778232715974,0.0271347656044139,0.712143416241895,0.0454141898112536,0.016627992608934,0.160601812461906
61207,62,0.0232018253262978,0.303461249354895,0.555937905808173,0.00783889351867264,0.0446411148365772,0.0649190111553848
